Taxonomy,A1b,A2b,A3b,A4b,A5b,A6b,A7b,A8b,A9b,A10b,A11b,A12b,A13b,A14b,A15b,A16b,B1b,B2b,B3b,B4b,B5b,B6b,B7b,B8b,B9b,B10b,B11b,B12b,B13b,B14b,B15b,B16b,C1b,C2b,C3b,C4b,C5b,C6b,C7b,C8b,C9b,C10b,C11b,C12b,C13b,C14b,C15b,C16b,D1b,D2b,D3b,D4b,D5b,D6b,D7b,D8b,D9b,D10b,D11b,D12b,D13b,D14b,D15b,D16b,E1b,E2b,E3b,E4b,E5b,E6b,E7b,E8b,E9b,E10b,E11b,E12b,E13b,E14b,E15b,E16b,F1b,F2b,F3b,F4b,F5b,F6b,F7b,F8b,F9b,F10b,F11b,F12b,F13b,F14b,F15b,F16b,Tax_detail
Sporosarcina,0.004533771,0.006461516,0.002891618,0.002927317,0.004605169,0.003784093,0.005854634,0.006425818,0.005747537,0.0070327,0.004676567,0.00599743,0.004676567,0.004141082,0.004283878,0.006497215,0.012780237,0.013886906,0.004462373,0.006390119,0.004605169,0.005354848,0.008532058,0.008603456,0.004962159,0.007925175,0.006283022,0.007282593,0.00528345,0.005890333,0.00985292,0.006318721,0.007246894,0.007853777,0.004248179,0.00528345,0.005497644,0.004390975,0.005140654,0.008639155,0.004462373,0.005176353,0.00492646,0.003962587,0.006604312,0.007246894,0.004783664,0.003748394,0.003998286,0.004855062,0.004141082,0.005497644,0.004640868,0.005676139,0.00456947,0.005818935,0.004426674,0.006854205,0.004390975,0.005247751,0.004819363,0.006532914,0.004462373,0.006140226,0.008353563,0.01267314,0.003569899,0.004783664,0.003284307,0.005676139,0.003141511,0.006889904,0.005569042,0.004462373,0.005676139,0.005926032,0.004819363,0.004426674,0.003748394,0.007175496,0.003926888,0.007675282,0.004783664,0.005676139,0.004676567,0.006461516,0.004426674,0.009281736,0.004069684,0.00492646,0.003891189,0.00528345,0.005390547,0.003427103,0.004105383,0.005140654,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina;
unidentified_Vicinamibacterales,0.006175925,0.005390547,0.005176353,0.004747965,0.004390975,0.006461516,0.006532914,0.005711838,0.002998715,0.004855062,0.005390547,0.003391404,0.003962587,0.004855062,0.004962159,0.001427959,0.000963873,0.001606454,0.006961302,0.003284307,0.005818935,0.004747965,0.003391404,0.001820648,0.003284307,0.003676996,0.003070113,0.005140654,0.004105383,0.003141511,0.001713551,0.003141511,0.002570327,0.0035342,0.009353134,0.004533771,0.002713123,0.003605598,0.004176781,0.002070541,0.004498072,0.003891189,0.00456947,0.012137655,0.001892046,0.003676996,0.004176781,0.008746252,0.008424961,0.005854634,0.004283878,0.003605598,0.004105383,0.004712266,0.002748822,0.009960017,0.008175068,0.007925175,0.006140226,0.004141082,0.005140654,0.002356133,0.003070113,0.00246323,0.001999143,0.006140226,0.005961731,0.002855919,0.008389262,0.006532914,0.009960017,0.005176353,0.006390119,0.007532486,0.006854205,0.004283878,0.006925603,0.00738969,0.005961731,0.005818935,0.008960446,0.009103241,0.007068399,0.008674854,0.006033129,0.005818935,0.005426246,0.005747537,0.004962159,0.00599743,0.003962587,0.005497644,0.0035342,0.005104955,0.004283878,0.004426674,k__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__unidentified_Vicinamibacterales;g__unidentified_Vicinamibacterales;
Gemmata,0.004533771,0.005533343,0.002141939,0.004533771,0.002534628,0.003891189,0.004390975,0.003391404,0.004141082,0.003605598,0.00282022,0.002677424,0.004319577,0.004533771,0.004676567,0.001249465,0.001320862,0.002677424,0.005104955,0.003355705,0.003676996,0.003320006,0.002391832,0.001285164,0.002927317,0.002748822,0.001856347,0.003070113,0.003320006,0.002606026,0.003855491,0.003284307,0.003391404,0.004426674,0.007603884,0.00421248,0.002606026,0.002748822,0.001499357,0.00174925,0.00282022,0.002213337,0.003498501,0.007425389,0.00210624,0.002677424,0.005533343,0.00846066,0.006390119,0.004533771,0.003819792,0.004105383,0.003141511,0.004248179,0.001463658,0.006068828,0.00528345,0.003998286,0.003712695,0.003070113,0.005818935,0.001856347,0.005104955,0.001856347,0.001499357,0.00528345,0.005961731,0.004997858,0.006925603,0.005319149,0.00635442,0.003391404,0.004676567,0.006211624,0.004176781,0.004248179,0.006818506,0.006175925,0.005604741,0.005319149,0.007782379,0.011316579,0.005676139,0.005426246,0.005461945,0.003998286,0.002927317,0.003605598,0.003212909,0.00528345,0.003641297,0.004819363,0.00282022,0.003427103,0.005104955,0.004533771,k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Gemmata;
Micromonospora,0.002748822,0.007068399,0.002391832,0.005497644,0.003284307,0.005783236,0.002498929,0.004890761,0.003141511,0.004355276,0.00246323,0.001999143,0.002177638,0.002070541,0.002356133,0.005926032,0.003070113,0.007318292,0.002141939,0.005818935,0.001356561,0.003641297,0.002284735,0.004105383,0.003462802,0.003819792,0.001927745,0.001535056,0.002213337,0.002141939,0.002249036,0.002534628,0.002677424,0.006497215,0.001570755,0.002427531,0.001892046,0.011102385,0.004712266,0.006568613,0.003248608,0.00528345,0.003105812,0.002356133,0.003784093,0.002391832,0.002284735,0.002570327,0.001427959,0.004783664,0.001963444,0.004141082,0.003284307,0.003998286,0.003784093,0.002677424,0.002356133,0.003427103,0.001856347,0.002356133,0.005033557,0.002534628,0.003676996,0.002855919,0.003320006,0.004069684,0.001178067,0.003891189,0.001999143,0.003819792,0.001784949,0.008603456,0.002927317,0.005569042,0.002891618,0.003141511,0.002998715,0.001713551,0.003569899,0.003891189,0.002141939,0.003712695,0.002213337,0.00317721,0.00282022,0.00317721,0.002427531,0.006140226,0.00282022,0.00492646,0.002141939,0.003212909,0.0035342,0.000892475,0.002034842,0.004426674,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__Micromonospora;
Skermanella,0.004069684,0.003962587,0.004069684,0.004355276,0.004712266,0.002855919,0.003569899,0.00528345,0.004997858,0.006711409,0.006604312,0.004355276,0.005319149,0.005069256,0.004533771,0.006497215,0.007853777,0.006390119,0.004176781,0.007925175,0.005533343,0.007175496,0.007104098,0.005319149,0.006033129,0.005390547,0.005461945,0.0070327,0.006640011,0.006033129,0.006889904,0.004426674,0.007282593,0.006461516,0.005033557,0.01020991,0.008175068,0.003855491,0.00421248,0.005533343,0.007496787,0.006532914,0.00282022,0.004605169,0.008139369,0.00564044,0.006532914,0.004283878,0.006318721,0.006997001,0.008639155,0.008960446,0.003712695,0.005676139,0.008353563,0.004890761,0.00564044,0.005140654,0.005033557,0.007461088,0.004676567,0.005140654,0.007782379,0.007853777,0.007461088,0.005069256,0.006925603,0.007353991,0.005426246,0.00667571,0.004640868,0.005212052,0.005461945,0.00492646,0.005604741,0.006961302,0.005140654,0.00421248,0.005176353,0.003819792,0.003320006,0.005711838,0.005890333,0.007139797,0.008067971,0.0035342,0.003605598,0.004248179,0.002141939,0.004783664,0.005569042,0.005461945,0.004248179,0.005533343,0.00738969,0.004248179,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__Skermanella;
Vicinamibacter,0.004712266,0.005033557,0.004069684,0.003748394,0.00317721,0.005319149,0.004712266,0.003605598,0.000499786,0.003498501,0.002998715,0.002320434,0.003462802,0.00421248,0.003891189,0.001249465,0.001106669,0.002249036,0.004997858,0.002927317,0.003819792,0.002963016,0.002427531,0.001356561,0.00317721,0.003498501,0.002034842,0.002891618,0.003712695,0.002570327,0.003141511,0.004640868,0.003712695,0.003676996,0.005818935,0.003141511,0.002570327,0.002713123,0.003034414,0.001963444,0.00421248,0.002677424,0.003141511,0.0070327,0.00139226,0.002498929,0.003748394,0.009388833,0.004605169,0.004498072,0.003784093,0.002498929,0.002606026,0.003462802,0.002034842,0.007889476,0.003998286,0.003320006,0.003320006,0.003427103,0.005961731,0.002570327,0.003427103,0.002606026,0.001856347,0.004783664,0.004462373,0.004033985,0.008746252,0.00492646,0.007818078,0.004283878,0.005247751,0.004069684,0.005354848,0.004712266,0.004855062,0.005926032,0.007139797,0.004855062,0.008674854,0.007532486,0.004248179,0.005426246,0.004105383,0.005212052,0.003248608,0.003891189,0.003748394,0.004712266,0.004462373,0.004355276,0.003462802,0.003284307,0.0035342,0.004176781,k__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Vicinamibacteraceae;g__Vicinamibacter;
MND1,0.003926888,0.003641297,0.00564044,0.004462373,0.003141511,0.00667571,0.004676567,0.007353991,0.006068828,0.004462373,0.005747537,0.004676567,0.00667571,0.005569042,0.004498072,0.005461945,0.006068828,0.003355705,0.004176781,0.005426246,0.004462373,0.005176353,0.004855062,0.005069256,0.005926032,0.004747965,0.005961731,0.004033985,0.004747965,0.004176781,0.004605169,0.003284307,0.004819363,0.00564044,0.005426246,0.004248179,0.00421248,0.003676996,0.004355276,0.004390975,0.003605598,0.006568613,0.006997001,0.003712695,0.006140226,0.005033557,0.005104955,0.003391404,0.004033985,0.003355705,0.004676567,0.003962587,0.004141082,0.00456947,0.008674854,0.00421248,0.003427103,0.00456947,0.004640868,0.004498072,0.005604741,0.006425818,0.004855062,0.006854205,0.007318292,0.003284307,0.004069684,0.003391404,0.00282022,0.004248179,0.004640868,0.004355276,0.003569899,0.00421248,0.004783664,0.004605169,0.004640868,0.004355276,0.003784093,0.004033985,0.004033985,0.003748394,0.005104955,0.004855062,0.0070327,0.007211195,0.006604312,0.006568613,0.005069256,0.005818935,0.006283022,0.004105383,0.006390119,0.00846066,0.0070327,0.005569042,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__MND1;
Acidibacter,0.00246323,0.002320434,0.003391404,0.003605598,0.003498501,0.00599743,0.00635442,0.005711838,0.005319149,0.008317864,0.004426674,0.004712266,0.004962159,0.004069684,0.003676996,0.005926032,0.005461945,0.003926888,0.002748822,0.005247751,0.003569899,0.004319577,0.003569899,0.003784093,0.005176353,0.006961302,0.002855919,0.002998715,0.004141082,0.004498072,0.003641297,0.003998286,0.004355276,0.005176353,0.003320006,0.002498929,0.002677424,0.002677424,0.00421248,0.00492646,0.005747537,0.006211624,0.003712695,0.002784521,0.004319577,0.00528345,0.003248608,0.003962587,0.002713123,0.003462802,0.002641725,0.002320434,0.002891618,0.00282022,0.006318721,0.004747965,0.003605598,0.003391404,0.002677424,0.003926888,0.002284735,0.006283022,0.002284735,0.007246894,0.005461945,0.003355705,0.00282022,0.002963016,0.002784521,0.004747965,0.003962587,0.005818935,0.003676996,0.003569899,0.00492646,0.004355276,0.002534628,0.004640868,0.001856347,0.004747965,0.002713123,0.003141511,0.002498929,0.003998286,0.004105383,0.003248608,0.004105383,0.006175925,0.003141511,0.003998286,0.005104955,0.003141511,0.002641725,0.004141082,0.003926888,0.003034414,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__unidentified_Gammaproteobacteria;f__unidentified_Gammaproteobacteria;g__Acidibacter;
Microbacterium,0.00174925,0.001892046,0.003034414,0.002141939,0.001856347,0.001499357,0.001535056,0.001677852,0.001356561,0.003034414,0.001784949,0.00139226,0.002070541,0.001535056,0.001213766,0.00282022,0.001713551,0.003284307,0.001320862,0.00139226,0.001178067,0.001535056,0.001213766,0.001213766,0.001463658,0.001535056,0.001427959,0.001106669,0.001892046,0.002891618,0.00246323,0.001463658,0.002570327,0.002963016,0.001142368,0.001856347,0.002320434,0.001499357,0.001320862,0.00210624,0.002284735,0.001499357,0.001570755,0.00107097,0.002070541,0.001535056,0.002677424,0.00210624,0.002070541,0.007889476,0.002249036,0.002070541,0.002677424,0.001499357,0.00174925,0.001499357,0.002606026,0.001356561,0.001213766,0.002641725,0.00174925,0.001999143,0.001642153,0.003676996,0.002034842,0.001427959,0.001106669,0.003141511,0.001570755,0.001713551,0.001142368,0.001499357,0.001178067,0.001463658,0.001820648,0.00174925,0.002534628,0.001606454,0.002034842,0.003105812,0.00107097,0.00317721,0.001249465,0.00107097,0.001535056,0.001463658,0.001178067,0.002534628,0.001535056,0.00071398,0.001713551,0.001499357,0.002534628,0.000535485,0.001677852,0.000892475,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;
Actinomycetospora,0.002141939,0.002534628,0.002498929,0.002927317,0.00282022,0.002606026,0.002641725,0.001892046,0.001713551,0.00246323,0.001999143,0.001820648,0.002141939,0.00174925,0.002606026,0.00139226,0.001784949,0.003070113,0.001927745,0.002748822,0.001642153,0.001463658,0.001713551,0.001178067,0.001570755,0.002498929,0.001784949,0.001999143,0.002498929,0.004283878,0.002427531,0.002641725,0.00456947,0.003855491,0.002141939,0.002570327,0.002034842,0.001035271,0.003784093,0.001642153,0.002534628,0.002427531,0.002320434,0.002249036,0.003105812,0.002570327,0.002249036,0.002498929,0.002998715,0.003676996,0.002284735,0.007532486,0.004319577,0.002427531,0.001677852,0.002356133,0.002141939,0.002249036,0.002141939,0.004283878,0.002855919,0.001999143,0.004390975,0.00174925,0.002141939,0.003498501,0.001606454,0.00456947,0.002641725,0.003034414,0.002141939,0.002534628,0.00210624,0.002284735,0.002320434,0.002998715,0.002927317,0.002320434,0.002963016,0.004033985,0.003391404,0.003962587,0.00282022,0.002784521,0.00282022,0.00246323,0.003641297,0.004176781,0.002141939,0.00282022,0.004355276,0.00246323,0.006104527,0.002141939,0.002748822,0.002606026,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Actinomycetospora;
Blastococcus,0.003676996,0.004498072,0.002927317,0.002927317,0.002677424,0.001999143,0.001713551,0.00246323,0.002070541,0.002498929,0.001892046,0.002034842,0.003569899,0.002641725,0.002998715,0.004176781,0.003891189,0.004747965,0.002570327,0.004533771,0.002713123,0.002070541,0.002213337,0.002141939,0.002177638,0.001784949,0.00210624,0.002213337,0.004069684,0.002963016,0.004105383,0.002320434,0.004747965,0.0035342,0.003070113,0.004962159,0.003569899,0.001820648,0.002498929,0.002748822,0.002141939,0.003105812,0.002784521,0.001963444,0.006568613,0.002498929,0.005069256,0.002963016,0.003998286,0.003962587,0.005390547,0.005961731,0.004176781,0.00317721,0.003855491,0.001927745,0.002177638,0.003641297,0.002356133,0.004355276,0.004676567,0.003391404,0.007246894,0.004355276,0.004533771,0.004176781,0.003605598,0.004498072,0.003320006,0.002498929,0.001892046,0.002641725,0.00174925,0.002784521,0.002641725,0.003320006,0.00528345,0.002427531,0.004426674,0.002963016,0.002927317,0.004890761,0.006033129,0.003427103,0.004283878,0.002427531,0.00174925,0.002284735,0.00139226,0.002498929,0.002391832,0.004783664,0.004997858,0.002713123,0.004783664,0.003212909,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Geodermatophilaceae;g__Blastococcus;
Catellatospora,0.001178067,0.001142368,0.000856776,0.001249465,0.00107097,0.00107097,0.000963873,0.000892475,0.000535485,0.000571184,0.000892475,0.001035271,0.000928174,0.000749679,0.000928174,0.002034842,0.000928174,0.001213766,0.00071398,0.000785378,0.000821077,0.000821077,0.001106669,0.000856776,0.000464087,0.000963873,0.001035271,0.000821077,0.000892475,0.000856776,0.000785378,0.000892475,0.001427959,0.000892475,0.000749679,0.000428388,0.00071398,0.007211195,0.001178067,0.000999572,0.000785378,0.000856776,0.000821077,0.000606883,0.001856347,0.000785378,0.001213766,0.001213766,0.000392689,0.000642582,0.000499786,0.000392689,0.000963873,0.000856776,0.000963873,0.000428388,0.000428388,0.000749679,0.000571184,0.000606883,0.00071398,0.00071398,0.000749679,0.000642582,0.000892475,0.000749679,0.000499786,0.000249893,0.000785378,0.000642582,0.000678281,0.000999572,0.000428388,0.000571184,0.001035271,0.000856776,0.001106669,0.000892475,0.000535485,0.000606883,0.000749679,0.000821077,0.000535485,0.000678281,0.000571184,0.000928174,0.000785378,0.000785378,0.000571184,0.000785378,0.000928174,0.000571184,0.000892475,0.001249465,0.000963873,0.001249465,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__Catellatospora;
Haliangium,0.00282022,0.002677424,0.003355705,0.00317721,0.004390975,0.002891618,0.002855919,0.003998286,0.004605169,0.004105383,0.002998715,0.00317721,0.003712695,0.002891618,0.003569899,0.004890761,0.006997001,0.005140654,0.003712695,0.004141082,0.0035342,0.003641297,0.005212052,0.004462373,0.003998286,0.00421248,0.004248179,0.003676996,0.003391404,0.003712695,0.004355276,0.003891189,0.004712266,0.003462802,0.003248608,0.003248608,0.003284307,0.002998715,0.004283878,0.004248179,0.005354848,0.004712266,0.003391404,0.000678281,0.003284307,0.00282022,0.003141511,0.004355276,0.00210624,0.002034842,0.002891618,0.001535056,0.003320006,0.003034414,0.005033557,0.002320434,0.002748822,0.001856347,0.002320434,0.002284735,0.002284735,0.002855919,0.001963444,0.003391404,0.004355276,0.001999143,0.002713123,0.001927745,0.001856347,0.002748822,0.002356133,0.002141939,0.001963444,0.002284735,0.003212909,0.002249036,0.00210624,0.002034842,0.002213337,0.002748822,0.001142368,0.001606454,0.002141939,0.002070541,0.003855491,0.002034842,0.002784521,0.002855919,0.001856347,0.001820648,0.003034414,0.001927745,0.002284735,0.005212052,0.003748394,0.004819363,k__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__Haliangium;
Iamia,0.002998715,0.006033129,0.004855062,0.004997858,0.005354848,0.003962587,0.00317721,0.003784093,0.004069684,0.004747965,0.003498501,0.003819792,0.003641297,0.003320006,0.003391404,0.005461945,0.004962159,0.005247751,0.003070113,0.004712266,0.003355705,0.003355705,0.004069684,0.003712695,0.004319577,0.005176353,0.003141511,0.003962587,0.003284307,0.004676567,0.004176781,0.003891189,0.005426246,0.004890761,0.002570327,0.003998286,0.004355276,0.003284307,0.005140654,0.005426246,0.000749679,0.004890761,0.004426674,0.002070541,0.004319577,0.004248179,0.004248179,0.004390975,0.00282022,0.003891189,0.003284307,0.003962587,0.004819363,0.004033985,0.004390975,0.003034414,0.002249036,0.00282022,0.002213337,0.003641297,0.003891189,0.004069684,0.003391404,0.005212052,0.004819363,0.003962587,0.002855919,0.003427103,0.002034842,0.003891189,0.002748822,0.003712695,0.002606026,0.002713123,0.003641297,0.003569899,0.001535056,0.003569899,0.003462802,0.002677424,0.003034414,0.003748394,0.003569899,0.004676567,0.003569899,0.003784093,0.003712695,0.003891189,0.002855919,0.003605598,0.005069256,0.003070113,0.004176781,0.004355276,0.00492646,0.004712266,k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Iamiaceae;g__Iamia;
Lysinibacillus,0.001463658,0.003355705,0.001820648,0.00210624,0.002427531,0.002748822,0.003070113,0.003141511,0.002534628,0.003784093,0.001427959,0.002177638,0.002249036,0.002534628,0.002427531,0.0035342,0.003998286,0.005426246,0.001892046,0.002391832,0.002213337,0.00282022,0.003141511,0.003212909,0.002641725,0.00421248,0.002391832,0.00282022,0.002070541,0.00210624,0.004605169,0.00246323,0.001784949,0.003676996,0.001820648,0.002070541,0.002713123,0.002784521,0.002141939,0.003391404,0.003141511,0.00246323,0.001356561,0.001499357,0.002427531,0.002963016,0.002498929,0.001713551,0.00139226,0.002034842,0.001642153,0.002855919,0.003819792,0.003141511,0.002284735,0.002713123,0.001784949,0.000856776,0.000963873,0.002391832,0.001999143,0.002356133,0.002534628,0.003427103,0.002713123,0.006033129,0.001570755,0.002570327,0.002356133,0.003320006,0.001106669,0.003427103,0.002534628,0.001570755,0.002284735,0.002427531,0.001499357,0.001642153,0.002606026,0.003498501,0.001927745,0.00317721,0.001999143,0.002784521,0.002998715,0.001535056,0.002677424,0.004033985,0.001570755,0.00246323,0.002284735,0.002249036,0.001677852,0.001499357,0.002034842,0.002177638,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Lysinibacillus;
Paenibacillus,0.001570755,0.003676996,0.001642153,0.001499357,0.002855919,0.003284307,0.001570755,0.002677424,0.002249036,0.004747965,0.00246323,0.003034414,0.002891618,0.002748822,0.002641725,0.005176353,0.003926888,0.006033129,0.002141939,0.00492646,0.001784949,0.003391404,0.002998715,0.003926888,0.002320434,0.004533771,0.003212909,0.003605598,0.002356133,0.003569899,0.004390975,0.003569899,0.002891618,0.003962587,0.00107097,0.002534628,0.002855919,0.002570327,0.002498929,0.004069684,0.001642153,0.003641297,0.002784521,0.001677852,0.0035342,0.002998715,0.003034414,0.002213337,0.00139226,0.002284735,0.001784949,0.002677424,0.002855919,0.003212909,0.002177638,0.001856347,0.001499357,0.002641725,0.001535056,0.002391832,0.002570327,0.003427103,0.003212909,0.003141511,0.002427531,0.005926032,0.001570755,0.001463658,0.00139226,0.002177638,0.001499357,0.004141082,0.001999143,0.002855919,0.002284735,0.002677424,0.00210624,0.001856347,0.001820648,0.004962159,0.001606454,0.002570327,0.001427959,0.002927317,0.002534628,0.004426674,0.002070541,0.003641297,0.002070541,0.002249036,0.00246323,0.002427531,0.003891189,0.002070541,0.002534628,0.004783664,k__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;
